0.5130890052356012, 90.90909090909082
0.5445026178010473, 79.54545454545445
0.6073298429319358, 64.7727272727272
0.654450261780104, 55.68181818181813
0.7329842931937165, 46.59090909090901
0.8272251308900511, 39.772727272727195
0.9528795811518318, 34.09090909090901
1.0942408376963328, 31.818181818181756
1.2198952879581135, 30.68181818181813
1.3926701570680624, 32.95454545454538
1.5654450261780095, 36.36363636363632
1.7225130890052345, 39.772727272727195
1.8638743455497373, 44.318181818181756
2.0680628272251305, 52.272727272727195
2.2722513089005236, 60.227272727272634
2.5078534031413593, 72.72727272727263
2.7277486910994746, 85.22727272727263
2.963350785340314, 98.86363636363632
3.1832460732984273, 113.63636363636363
3.4188481675392666, 130.68181818181813
3.6544502617801022, 150
3.9371727748691097, 173.86363636363632
4.172774869109945, 195.45454545454547
4.455497382198951, 223.86363636363637
4.722513089005233, 253.40909090909093
4.926701570680626, 276.1363636363637
5.115183246073297, 298.8636363636364
5.413612565445023, 337.50000000000006
5.492146596858637, 347.7272727272728
